CÓDIGO - ALUMNO,EDAD,SEXO,NACIONALIDAD,POBLACIÓN,TIEMPO DE ESTUDIO,ACTIVIDADES EXTRACADÉMICAS,TAMAÑO DE LA FAMILIA,TIPO DE VIVIENDA,ENCARGADO DEL MENOR,ESTADO CIVIL - PADRE,EDUCACIÓN - PADRE,TRABAJO - PADRE,NACIONALIDAD - PADRE,VIVE CON EL ESTUDIANTE - PADRE,ESTADO CIVIL - MADRE,EDUCACIÓN - MADRE,TRABAJO - MADRE,NACIONALIDAD - MADRE,VIVE CON EL ESTUDIANTE - MADRE,GRADO,AÑO LECTIVO,ÁREA,COMPETENCIA,NOTA,AÑO,ENFERMEDADES,TIENE NECESIDADES ESPECIALES
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,PERSONAL SOCIAL,COM0001,A,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,PERSONAL SOCIAL,COM0002,A,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,PERSONAL SOCIAL,COM0003,A,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,PERSONAL SOCIAL,COM0004,B,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,PERSONAL SOCIAL,COM0005,A,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,EDUCACIÓN FÍSICA,COM0006,AD,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,EDUCACIÓN FÍSICA,COM0007,AD,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,EDUCACIÓN FÍSICA,COM0008,AD,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,ARTE Y CULTURA,COM0009,A,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,ARTE Y CULTURA,COM0010,AD,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,COMUNICACIÓN,COM0011,A,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,COMUNICACIÓN,COM0012,A,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,COMUNICACIÓN,COM0013,B,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,MATEMÁTICA,COM0014,A,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,MATEMÁTICA,COM0015,A,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,MATEMÁTICA,COM0016,A,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,MATEMÁTICA,COM0017,C,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,CIENCIA Y TECNOLOGÍA,COM0018,A,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,CIENCIA Y TECNOLOGÍA,COM0019,A,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,CIENCIA Y TECNOLOGÍA,COM0020,A,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,INGLÉS,COM0021,A,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,INGLÉS,COM0022,A,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,INGLÉS,COM0023,A,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,EDUCACIÓN RELIGIOSA,COM0024,AD,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,EDUCACIÓN RELIGIOSA,COM0025,AD,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,CASTELLANO COMO SEGUNDA LENGUA,COM0026,A,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,CASTELLANO COMO SEGUNDA LENGUA,COM0027,A,2019,Ninguna,NO
A00033,9,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,CUARTO GRADO,CASTELLANO COMO SEGUNDA LENGUA,COM0028,A,2019,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,PERSONAL SOCIAL,COM0001,A,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,PERSONAL SOCIAL,COM0002,B,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,PERSONAL SOCIAL,COM0003,A,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,PERSONAL SOCIAL,COM0004,A,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,PERSONAL SOCIAL,COM0005,B,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,EDUCACIÓN FÍSICA,COM0006,AD,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,EDUCACIÓN FÍSICA,COM0007,AD,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,EDUCACIÓN FÍSICA,COM0008,AD,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,ARTE Y CULTURA,COM0009,A,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,ARTE Y CULTURA,COM0010,AD,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,COMUNICACIÓN,COM0011,A,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,COMUNICACIÓN,COM0012,B,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,COMUNICACIÓN,COM0013,A,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,MATEMÁTICA,COM0014,A,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,MATEMÁTICA,COM0015,A,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,MATEMÁTICA,COM0016,A,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,MATEMÁTICA,COM0017,B,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,CIENCIA Y TECNOLOGÍA,COM0018,A,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,CIENCIA Y TECNOLOGÍA,COM0019,A,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,CIENCIA Y TECNOLOGÍA,COM0020,A,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,INGLÉS,COM0021,A,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,INGLÉS,COM0022,A,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,INGLÉS,COM0023,A,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,EDUCACIÓN RELIGIOSA,COM0024,A,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,EDUCACIÓN RELIGIOSA,COM0025,AD,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,CASTELLANO COMO SEGUNDA LENGUA,COM0026,A,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,CASTELLANO COMO SEGUNDA LENGUA,COM0027,A,2020,Ninguna,NO
A00033,10,Femenino,PERÚ,Urbano,2 - 4 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,QUINTO GRADO,CASTELLANO COMO SEGUNDA LENGUA,COM0028,A,2020,Ninguna,NO
A00033,11,Femenino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,SEXTO GRADO,PERSONAL SOCIAL,COM0001,A,2021,Ninguna,NO
A00033,11,Femenino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,SEXTO GRADO,PERSONAL SOCIAL,COM0002,A,2021,Ninguna,NO
A00033,11,Femenino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,SEXTO GRADO,PERSONAL SOCIAL,COM0003,B,2021,Ninguna,NO
A00033,11,Femenino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,SEXTO GRADO,PERSONAL SOCIAL,COM0004,A,2021,Ninguna,NO
A00033,11,Femenino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,SEXTO GRADO,PERSONAL SOCIAL,COM0005,A,2021,Ninguna,NO
A00033,11,Femenino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,SEXTO GRADO,EDUCACIÓN FÍSICA,COM0006,AD,2021,Ninguna,NO
A00033,11,Femenino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,SEXTO GRADO,EDUCACIÓN FÍSICA,COM0007,AD,2021,Ninguna,NO
A00033,11,Femenino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,SEXTO GRADO,EDUCACIÓN FÍSICA,COM0008,AD,2021,Ninguna,NO
A00033,11,Femenino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,SEXTO GRADO,ARTE Y CULTURA,COM0009,A,2021,Ninguna,NO
A00033,11,Femenino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,SEXTO GRADO,ARTE Y CULTURA,COM0010,AD,2021,Ninguna,NO
A00033,11,Femenino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,SEXTO GRADO,COMUNICACIÓN,COM0011,B,2021,Ninguna,NO
A00033,11,Femenino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,SEXTO GRADO,COMUNICACIÓN,COM0012,A,2021,Ninguna,NO
A00033,11,Femenino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,SEXTO GRADO,COMUNICACIÓN,COM0013,A,2021,Ninguna,NO
A00033,11,Femenino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,SEXTO GRADO,MATEMÁTICA,COM0014,A,2021,Ninguna,NO
A00033,11,Femenino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,SEXTO GRADO,MATEMÁTICA,COM0015,A,2021,Ninguna,NO
A00033,11,Femenino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,SEXTO GRADO,MATEMÁTICA,COM0016,B,2021,Ninguna,NO
A00033,11,Femenino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,SEXTO GRADO,MATEMÁTICA,COM0017,A,2021,Ninguna,NO
A00033,11,Femenino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,SEXTO GRADO,CIENCIA Y TECNOLOGÍA,COM0018,A,2021,Ninguna,NO
A00033,11,Femenino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,SEXTO GRADO,CIENCIA Y TECNOLOGÍA,COM0019,A,2021,Ninguna,NO
A00033,11,Femenino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,SEXTO GRADO,CIENCIA Y TECNOLOGÍA,COM0020,A,2021,Ninguna,NO
A00033,11,Femenino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,SEXTO GRADO,INGLÉS,COM0021,A,2021,Ninguna,NO
A00033,11,Femenino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,SEXTO GRADO,INGLÉS,COM0022,A,2021,Ninguna,NO
A00033,11,Femenino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,SEXTO GRADO,INGLÉS,COM0023,A,2021,Ninguna,NO
A00033,11,Femenino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,SEXTO GRADO,EDUCACIÓN RELIGIOSA,COM0024,AD,2021,Ninguna,NO
A00033,11,Femenino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,SEXTO GRADO,EDUCACIÓN RELIGIOSA,COM0025,A,2021,Ninguna,NO
A00033,11,Femenino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Quinta,Madre,Casado,Educación Profesional Técnica,Mecánica y Metales,PERÚ,SI,Casado,Educacion Secundaria,Independiente,PERÚ,SI,PRIMARIA,SEXTO GRADO,CASTELLANO COMO SEGUNDA LENGUA,COM0026,A,2021,Ninguna,NO
